year,Afghanistan,Africa Eastern and Southern,Africa Western and Central,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab World,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (excluding high income),Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (excluding high income),European Union,Faroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,IDA & IBRD total,IDA blend,IDA only,IDA total,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People's Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,Lower middle income,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Middle East & North Africa,Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (excluding high income),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Northern Mariana Islands,Norway,OECD members,Oman,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (excluding high income),Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Viet Nam,Virgin Islands (U.S.),West Bank and Gaza,World,"Yemen, Rep.",Zambia,Zimbabwe
1960,174.930991430166,186.132431697941,121.938353137505,590.607738430529,238.392476666447,8972.69636535698,3935.41127779609,729.111965489822,1213.49623087746,212.889661030777,1160.30659798113,635.355327502517,6767.55922942669,1810.7064295701,939.914814681174,1238.27189274842,1459.25353894533,1741.82245407152,82.4812774116354,346.575456648924,1706.64091882343,1290.28607216192,307.414508338751,89.8569246539715,1715.31463229719,200.345229822469,100.815082854737,1742.88262171767,58.9180081084204,235.266009502589,,1028.88450343084,2238.80295786574,69.1502456087615,70.9050999609733,439.982602420059,113.825789208758,119.05394115577,2264.94849658191,374.19428482363,87085.0937376216,65.8829629770666,2456.15936108319,102.819470459603,40472.6653548172,504.087277008837,89.5202142368479,258.304433616071,628.383374399706,220.074550221277,124.659670363931,382.309121831519,148.680788984181,5369.10978590681,645.144917797076,15841.2612359949,976.329833984375,3969.36733543794,1389.0213943225,846.785538068015,633.551741670682,205.731509857004,156.266955584466,150.69074578497,91.2292333082769,90.1292738349249,450.776317102259,156.387390904103,274.333279365994,132.911859077276,265.240962963337,2685.90889287357,101.572799813694,75.3396090705961,930.646698077758,638.467711151356,2338.25454108695,1188.01447522954,796.542960888283,1594.47884066707,277.431535497766,1191.85508873415,139.166453785241,1302.53149729892,1838.57638129761,276.136169473227,94.3662144947658,1543.58202459728,1162.12266831735,174.858856531804,,513.085862390915,1498.27643678161,736.927499151542,20909.9590302806,256.813115286608,752.822503572388,350.221594962107,299.074645785091,70.8024454423715,132.992260679817,1204.64351764312,162.774119084799,424.056554189694,474.880214413036,167.652030176848,158.087577312796,98.3426973725149,117.747367335069,109.349335744531,1436.25885405655,84.9328084793106,53.2051866988581,195.577527212584,218.917802531101,706.551022345168,3892.81857107699,1449.76140897192,836.905850281885,423.674098184095,508.702779291773,545.513861689675,1570.00883112591,102.824417465582,201.023774667798,,158.274135881229,2877.39331402724,4748.39284354226,605.798144966488,483.017781668524,167.1777278688,385.728786953496,350.856584865687,380.307354904828,2256.77360387054,114.773183565697,959.153901867443,46.9517802688466,167.171498224694,269.038073094669,4262.03220640334,2182.69156931505,131.493375200258,107.192936402859,104.005764015447,2261.17741836594,4486.541208636,131.69201832961,287.470822426729,240.847414554537,156.859236934154,45.9854448702914,828.444704972702,373.212871726587,188.158401597739,239.535445444268,355.075199563018,337.4957740742,243.920389470169,183.680759372632,185.395388003457,133.884671228379,1206.50208704977,12098.2018753587,1235.14422497627,1375.32668139586,174.784133911133,288.708092484444,25.0847757223623,2467.80765504439,2618.53445937725,50.2125233749587,1156.38597727767,1713.14089313598,2334.13382506632,127.483812082529,128.251201351162,93.1370090424417,2933.32612076162,2277.30372314314,19227.8894246608,1451.2850779894,1310.72678292337,83.3853058553192,1208.10324720359,358.687331175362,82.0241000071912,1017.15701970443,477.037935000289,115.530490488928,153.375216758109,252.796782675034,269.465146474794,1731.2095094382,376.976430250874,1370.4703801709,129.021661902448,717.514843087362,2593.82296339752,1658.75873899995,3778.01977539063,39.3740728069473,321.996706619559,37852.9726190153,479.373226585893,717.796628958557,300.425115236279,2349.40645150289,288.058144476031,141.957418300764,428.056183371291,25528.412619483,2437.17517010845,9925.14071044684,447.643587819139,153.450784088184,62.7396279412993,532.147504330332,84.0188034440459,84.0188034440459,1654.21153546555,407.96302786933,145.928701305768,221.584586097067,1428.20328921427,20930.5821177758,154.839953548866,158.100147137028,158.100147137028,158.07868442474,99.7131195068359,377.579399662016,2128.38884406565,1954.3113206427,183.525069735278,487.03612866309,275.296020507813,102.814571454958,168.621010199317,102.238985564471,349.470975414391,633.975608130179,200.671835449762,267.091207552765,675.221678074412,18325.7458111974,456.640627603398,55.3784976132181,1244.04125976563,2394.06811471055,1397.5948032844,2999.86487154495,155.730362316626,491.031760304596,450.244536476152,1055.01446687478,939.19776657754,238.647805313403,30062.0225050457,1201.58154213882,454.057233272847,910.422465960748,221.559848922849,276.419761804321
1961,174.930991430166,186.947181979743,127.452629420688,590.607738430529,209.370672655334,8972.69636535698,3935.41127779609,729.111965489822,1213.49623087746,212.889661030777,1160.30659798113,635.355327502517,6767.55922942669,1877.70706376424,1036.72820436083,1238.27189274842,1555.04630358526,1741.82245407152,90.3685786294248,366.135498932152,1706.64091882343,1367.78885228138,320.029476728041,92.085848129765,1773.99531572479,200.345229822469,107.443477717784,1742.88262171767,62.3224006926623,231.564063269854,,1028.88450343084,2238.80295786574,72.2423787062462,71.6019298664571,439.982602420059,113.825789208758,124.593165563331,2246.08356619252,399.517864728795,87085.0937376216,70.988125923024,2456.15936108319,107.320380491931,40472.6653548172,580.102457120073,75.8055607913604,282.099440509948,628.383374399706,197.080395165053,139.872074436703,355.844447873806,162.262764436326,5369.10978590681,645.144917797076,15841.2612359949,976.329833984375,3969.36733543794,1530.53779004389,846.785538068015,633.551741670682,193.908988795022,162.24727426877,151.621547131971,80.4323227875546,79.438002972143,371.395176462235,162.841637332882,274.333279365994,132.911859077276,265.240962963337,2685.90889287357,121.795718753065,76.7301966411733,1026.60540601302,694.412075996431,2338.25454108695,1188.01447522954,877.723355189414,1594.47884066707,280.273366731046,1341.49900625891,142.247768385197,1394.53557125112,1838.57638129761,323.4592026542,94.3662144947658,1543.58202459728,1315.90787834504,181.870010833085,,582.563503591063,1498.27643678161,736.927499151542,20909.9590302806,257.20215058952,752.822503572388,350.221594962107,319.017754796284,68.99056510131,133.980022877666,1269.17727027403,167.920491862786,436.754411520393,474.880214413036,164.347120011146,156.161153406161,102.685815490672,120.639100381938,112.700593796281,1439.44972356432,87.8538613470205,53.2051866988581,200.081529294826,232.392612190864,761.851359570018,3892.81857107699,1694.10902871325,923.08778375214,447.057273660594,608.864581144951,545.513861689675,1570.00883112591,99.2716957068382,201.023774667798,,93.8313831944754,2877.39331402724,4748.39284354226,605.798144966488,483.017781668524,155.064885883526,399.177054237152,357.307764297882,392.945696421257,2256.77360387054,117.169207799546,959.153901867443,47.0464636332084,157.504686495101,285.341580882777,4262.03220640334,2182.69156931505,128.949878589962,106.130124111293,108.151996091208,2241.36003221423,4486.541208636,133.271232882825,287.470822426729,232.943768818315,156.859236934154,45.9854448702914,828.444704972702,373.212871726587,188.158401597739,281.683081448637,373.712216995471,337.4957740742,252.336841409133,184.419095008014,186.140615876349,131.254422168045,1206.50208704977,12098.2018753587,1235.14422497627,1375.32668139586,169.318435668945,288.708092484444,27.2654541223873,2467.80765504439,2618.53445937725,51.5544820747585,1254.42028262131,1713.14089313598,2364.75394399361,132.943507152279,134.635094261008,97.1375281143562,2985.34509534559,2277.30372314314,19227.8894246608,1570.63804374719,1378.65055485064,84.5311599037984,1208.10324720359,358.687331175362,87.7778246966181,1017.15701970443,516.459861881073,119.656325913849,167.092827495951,276.641400132003,283.794741192369,1731.2095094382,400.223162057827,1442.47132904378,130.688978744304,777.215027407341,2593.82296339752,1658.75873899995,3778.01977539063,39.2689714974898,321.996706619559,37852.9726190153,479.373226585893,760.311740320004,308.166383753301,2349.40645150289,270.279646614487,142.275127657602,449.148136820776,25528.412619483,2437.17517010845,9925.14071044684,447.643587819139,153.450784088184,64.9242576104754,545.657511922673,87.5331438518996,87.5331438518996,1654.21153546555,463.19044087717,145.900945139998,225.599127572162,1428.20328921427,20930.5821177758,163.036741587138,160.901874221843,160.901874221843,160.884657604243,105.313102722168,394.80774658988,2304.49788603539,2155.44996908648,196.293561633919,487.03612866309,285.156799316406,109.728794269464,168.621010199317,104.830748893841,349.470975414391,677.713823739776,200.671835449762,274.350890943262,675.221678074412,18325.7458111974,456.640627603398,56.1759278091596,1244.04125976563,2394.06811471055,1472.38571407868,3059.16082086127,147.481909274769,603.966513233705,450.244536476152,1055.01446687478,954.038330638213,238.647805313403,30062.0225050457,1201.58154213882,472.105588403058,910.422465960748,209.693206426951,279.01646676764
1962,174.930991430166,197.408105261528,133.825452442565,590.607738430529,169.60286272133,8972.69636535698,3935.41127779609,729.111965489822,1213.49623087746,210.805413565609,1160.30659798113,635.355327502517,6767.55922942669,1854.74615414162,1093.01419061569,1238.27189274842,1651.21829486338,1741.82245407152,92.5894211769315,377.438456208614,1706.64091882343,1457.26516998378,331.704794335727,90.7738610077473,1824.18228260132,200.345229822469,115.079059551545,1742.88262171767,65.9864503023827,250.200572910273,,1028.88450343084,2238.80295786574,77.1529279288175,73.419597905038,439.982602420059,113.825789208758,130.042569873656,2274.4284708191,419.333927352668,87085.0937376216,70.404229268492,2456.15936108319,112.619958010844,40472.6653548172,662.73347569252,70.9091524330558,298.543861741321,628.383374399706,235.127290601122,149.591249938458,335.221589042255,163.076679659123,5369.10978590681,645.144917797076,15841.2612359949,976.329833984375,3969.36733543794,1711.2181376602,846.785538068015,633.551741670682,236.814700040461,162.468040311836,153.068988362493,72.4047120011652,71.5006803054478,312.43541024174,142.409573017439,274.333279365994,132.911859077276,265.240962963337,2685.90889287357,127.095766410182,77.7901849782504,1125.78413837992,750.780438767566,2338.25454108695,1188.01447522954,962.05969911354,1594.47884066707,285.473073001593,1426.6675637882,153.814194348371,1547.62025902229,1838.57638129761,348.416820133128,94.3662144947658,1543.58202459728,1430.52095516263,188.421016299893,,608.475515462307,1498.27643678161,736.927499151542,20909.9590302806,265.21065183936,752.822503572388,350.221594962107,327.392579238974,70.4464617057034,142.253307762256,1355.86617609812,177.698729276502,487.821134050813,474.880214413036,165.134275471033,158.020798325495,107.040806465031,126.957213176902,118.251641514448,1585.721437797,92.1999583629516,53.2051866988581,205.786809657214,240.653442461626,821.344113076887,3892.81857107699,1291.14207507409,1030.15800343763,458.313997796567,684.565509797705,545.513861689675,1570.00883112591,104.600455936259,201.023774667798,,106.159702780685,2877.39331402724,4748.39284354226,605.798144966488,483.017781668524,155.930419154206,425.303071886826,377.878653612531,418.185647535402,2256.77360387054,123.813794045622,959.153901867443,53.5421254364935,160.280325035358,382.084505727445,4262.03220640334,2182.69156931505,129.635637634562,115.733092935045,107.14233231016,2331.55685801925,4486.541208636,137.308007316434,287.470822426729,238.836339180717,156.859236934154,45.9854448702914,828.444704972702,373.212871726587,188.995146612769,282.342386236302,388.456702411498,337.4957740742,242.142628378088,181.709102020952,183.405325565926,131.390597443142,1206.50208704977,12098.2018753587,1235.14422497627,1375.32668139586,193.647811889648,288.708092484444,27.9470039695431,2467.80765504439,2618.53445937725,54.565608932967,1342.36827187015,1713.14089313598,2471.05511866341,142.303523551421,143.150824130834,104.532495533943,3148.48034494887,2277.30372314314,19227.8894246608,1678.26725653992,1470.33494094125,102.325884133491,1208.10324720359,358.687331175362,89.5039525753413,1017.15701970443,545.570446272529,124.734548848091,182.805194132375,304.537817519843,166.689221357377,1731.2095094382,426.49433629823,1541.97188444945,139.786032777478,854.74480496849,2593.82296339752,1658.75873899995,3778.01977539063,39.2338440533266,321.996706619559,37852.9726190153,479.373226585893,812.926247668855,307.092565107939,2349.40645150289,287.04477353783,146.32194986298,472.082740153988,25528.412619483,2437.17517010845,9925.14071044684,447.643587819139,153.450784088184,67.1702359919979,563.423008817945,91.2538543496864,91.2538543496864,1654.21153546555,535.391059454488,141.383197837884,230.286541058342,1428.20328921427,20930.5821177758,166.501945155564,169.694639112863,169.694639112863,169.676011969978,111.213455200195,409.105638366818,2485.49414710873,2330.47736501501,223.934209140492,487.03612866309,303.997436523438,116.179493337844,168.621010199317,107.761209503061,349.470975414391,703.620803786729,201.419166932165,298.241020884883,675.221678074412,18325.7458111974,456.640627603398,55.5048704604887,1244.04125976563,2394.06811471055,1525.77585271032,3236.01311150062,148.697501127235,659.393716891716,450.244536476152,1055.01446687478,1006.55940812318,238.647805313403,30062.0225050457,1201.58154213882,497.405226403489,910.422465960748,202.28103119051,275.545586136349
1963,174.930991430166,225.447006574497,139.00671365539,590.607738430529,225.584660210993,8972.69636535698,3935.41127779609,729.111965489822,1213.49623087746,225.80062890304,852.972425139433,635.355327502517,6767.55922942669,1967.21127365791,1172.55744626178,1238.27189274842,1759.23657675868,1741.82245407152,94.1423742967849,420.504389363287,1706.64091882343,1555.02293182578,341.932583787017,95.7167369761973,1821.79091310101,200.345229822469,121.353276906598,1742.88262171767,68.8864104749411,294.169619376733,,1028.88450343084,2238.80295786574,78.9087736712073,78.3711982466082,439.982602420059,113.825789208758,131.642014675439,2380.31732899108,427.285395080961,87085.0937376216,71.7551875686265,2456.15936108319,114.710860761079,40472.6653548172,644.892060427145,74.3133717692149,282.588330302742,628.383374399706,376.383370020937,150.65075197733,345.505369052711,185.076825958966,5369.10978590681,645.144917797076,15841.2612359949,976.329833984375,3969.36733543794,1807.25279179793,846.785538068015,633.551741670682,262.186358003136,167.98781384399,166.762656678194,76.349406240545,75.3970500784665,364.743594141305,143.928398657862,274.333279365994,154.797498528375,265.240962963337,2685.90889287357,146.391131380777,79.1726343703284,1228.37678179099,811.715812647267,2338.25454108695,1188.01447522954,1048.01113221152,1594.47884066707,291.38357377756,1538.45703402737,171.972819422831,1717.70379067821,1838.57638129761,290.675816546409,94.3662144947658,1543.58202459728,1502.15452905146,205.037422391885,,685.559282001744,1498.27643678161,736.927499151542,20909.9590302806,284.397504292538,752.822503572388,350.221594962107,288.820390442321,72.3983493523801,163.195747736818,1441.01034265384,182.727079155304,565.727810358046,474.880214413036,173.171397285173,166.413141127025,110.442169344261,139.509890368424,127.472900305292,1859.24836167773,103.435021262932,53.2051866988581,209.559376274185,235.513623763733,878.156576476286,3892.81857107699,1483.52869124093,1171.3869628098,480.336499711715,775.592123080162,545.513861689675,1570.00883112591,107.393655978243,201.023774667798,,146.302492590131,2877.39331402724,4444.5230858112,605.798144966488,483.017781668524,166.322604640497,420.604302555539,370.402778485748,412.449901621943,2256.77360387054,138.766096327904,959.153901867443,58.4076957931387,163.131266223133,527.861939504427,4262.03220640334,2182.69156931505,136.722320307099,140.356401240551,115.646525991288,2461.90112384487,4486.541208636,137.433563533649,287.470822426729,291.800006993807,156.859236934154,45.9854448702914,828.444704972702,373.212871726587,188.249348047987,353.11354761151,419.552066324849,337.4957740742,260.858579025367,196.142145726319,197.973099278136,137.534667100202,1206.50208704977,12098.2018753587,1235.14422497627,1375.32668139586,210.635650634766,288.708092484444,25.8039844353997,2467.80765504439,2618.53445937725,46.3146629740628,1436.88726083934,1713.14089313598,2646.2366468678,152.461498316554,153.324882584919,107.675741358944,3276.24057329535,2277.30372314314,19227.8894246608,1787.31853394909,1561.24636502701,106.829305977737,1208.10324720359,358.687331175362,93.6508728613463,1017.15701970443,586.61668793076,128.874165095194,189.872423489268,324.107404672837,179.464434045296,1731.2095094382,452.280291618213,1639.9286446497,157.716308533308,931.751665981242,2593.82296339752,1658.75873899995,3778.01977539063,39.2771771983712,321.996706619559,37852.9726190153,479.373226585893,811.738274661234,308.629849224244,2349.40645150289,308.195248410849,146.309626743915,511.202235371449,25528.412619483,2437.17517010845,9925.14071044684,447.643587819139,153.450784088184,69.4922344839154,604.536855270991,99.9670276922359,99.9670276922359,1654.21153546555,627.278450964262,119.352332353465,240.139616588017,1428.20328921427,20930.5821177758,154.855789598022,188.285013364548,188.285013364548,188.266459108559,109.939208984375,424.025532430631,2675.10362417593,2508.47430732203,234.899747591945,487.03612866309,329.010589599609,120.658598748696,168.621010199317,114.616211257053,349.470975414391,756.284906310716,231.91940785127,337.019856859205,675.221678074412,18325.7458111974,456.640627603398,61.9553768191835,1244.04125976563,2394.06811471055,1613.45688373392,3366.36978960346,153.013127644131,586.821191669431,450.244536476152,1055.01446687478,1060.09433210388,238.647805313403,30062.0225050457,1201.58154213882,524.351971127449,910.422465960748,203.219451227586,277.00567885774
1964,174.930991430166,209.005785971309,148.54773589139,590.607738430529,238.863801545015,8972.69636535698,3935.41127779609,729.111965489822,1213.49623087746,243.89743062669,1176.20086190313,635.355327502517,6767.55922942669,2131.38029982805,1275.45715281679,1238.27189274842,1883.44349106778,1741.82245407152,92.5782977938389,413.625431992887,1706.64091882343,1724.01894179056,356.235408350011,99.7850246017255,1986.64081017022,200.345229822469,133.876179179232,1742.88262171767,73.4925773235308,257.259726897671,,1028.88450343084,2238.80295786574,80.9147887718582,85.3337285829414,439.982602420059,113.825789208758,139.228109587718,2561.63849088572,453.817323068379,87085.0937376216,77.2050398029084,2456.15936108319,118.594106789032,40472.6653548172,674.490140027232,85.4982425898924,338.675935298365,628.383374399706,169.949259765221,158.061964516344,353.710896791701,215.506240264261,5369.10978590681,645.144917797076,15841.2612359949,976.329833984375,3969.36733543794,2049.39724281483,846.785538068015,633.551741670682,277.29715816349,187.770286717359,187.064243110408,86.0716887041396,84.9969411014494,435.763463220837,157.71653227217,274.333279365994,177.826417576094,265.240962963337,2685.90889287357,171.608409764479,83.8368648270969,1349.14591823654,886.958530712291,2338.25454108695,1188.01447522954,1152.26508263279,1594.47884066707,305.532203132127,1725.60483489826,152.225654265631,1884.13791381574,1838.57638129761,400.402956504958,94.3662144947658,1543.58202459728,1637.45522773672,224.968154393354,,772.805500770312,1498.27643678161,736.927499151542,20909.9590302806,284.197970339364,752.822503572388,350.221594962107,313.261161893769,78.4520158485608,148.04076478226,1556.3071889428,197.847916860582,629.591525784494,474.880214413036,191.818367683821,180.562790854212,117.40564701623,128.579218820777,122.860918964919,2332.47365785423,117.856430772855,53.2051866988581,221.731727810658,269.423092996101,994.607331611746,3892.81857107699,1622.94713795895,1271.80119301518,514.416511313452,902.867721515126,545.513861689675,1570.00883112591,111.300544823892,201.023774667798,,123.606374492665,2877.39331402724,4378.78429775998,605.798144966488,483.017781668524,178.457957031077,454.984420217316,413.032234639336,446.12471579618,2256.77360387054,122.869976871485,959.153901867443,62.6207647163176,173.926490274043,764.898389420845,4262.03220640334,2182.69156931505,149.457634270142,111.575271563371,126.794136386442,2779.18439746326,4486.541208636,141.534669132002,287.470822426729,302.933952345239,156.859236934154,45.9854448702914,828.444704972702,373.212871726587,244.294599697524,297.284380211561,480.704214437745,337.4957740742,282.500004499222,213.033396364014,215.022026866061,152.717076310186,1206.50208704977,12098.2018753587,1235.14422497627,1375.32668139586,216.263046264648,288.708092484444,17.3322006236435,2467.80765504439,2618.53445937725,45.320757315163,1668.33086114697,1713.14089313598,2839.31567298721,172.68135633824,148.080269139855,113.297345671875,3473.15658682108,2277.30372314314,19227.8894246608,1950.69324222931,1685.4872920664,108.059741020755,1208.10324720359,358.687331175362,102.45976384531,1017.15701970443,611.100612960754,139.518603886501,196.973355774177,380.965457465866,188.153783582113,1731.2095094382,490.207385856289,1771.28761940653,145.615254255433,1006.43444609497,2593.82296339752,1658.75873899995,3778.01977539063,38.9824483017745,321.996706619559,37852.9726190153,479.373226585893,840.480371460232,317.850426568454,2349.40645150289,332.304985875279,153.377740974545,485.530686047381,25528.412619483,2437.17517010845,9925.14071044684,447.643587819139,153.450784088184,71.8899399360419,645.873375685446,111.810980745263,111.810980745263,1654.21153546555,694.952086797899,122.941808998544,256.40471515277,1428.20328921427,20930.5821177758,164.439675512733,182.65594567984,182.65594567984,182.63105102087,109.650077819824,434.893751961714,2961.06283239536,2734.93009044177,254.217527062223,487.03612866309,346.301818847656,128.642226903734,168.621010199317,130.069304471372,349.470975414391,779.766014569675,228.484793689273,354.365541117168,675.221678074412,18325.7458111974,456.640627603398,68.6259930194368,1244.04125976563,2394.06811471055,1748.2881176141,3565.31443016356,171.130180486461,744.654270146069,450.244536476152,1055.01446687478,873.604754880876,238.647805313403,30062.0225050457,1201.58154213882,562.911681394534,910.422465960748,229.979245632097,281.74451609558
1965,174.930991430166,226.883067008717,155.563836632849,590.607738430529,253.622059985778,8972.69636535698,3935.41127779609,729.111965489822,1213.49623087746,256.180140917429,1281.83337976859,635.355327502517,6767.55922942669,2281.11030526567,1381.07725824421,1238.27189274842,2029.52301550644,1741.82245407152,98.6041470420746,433.228679580703,1706.64091882343,1859.50998671639,383.186435252354,105.117986938927,2064.85324792988,200.345229822469,145.58711267745,1742.88262171767,79.6790756588049,268.028760553723,,1028.88450343084,2238.80295786574,82.0746159924647,50.6133039572301,439.982602420059,113.825789208758,142.704307565995,2777.18317301162,492.528312822717,87085.0937376216,80.184506042463,2456.15936108319,123.56227611622,40472.6653548172,677.767796222752,98.4864176995115,317.064563351518,628.383374399706,232.037397382746,164.186892761636,373.835690063441,207.044838566402,5369.10978590681,645.144917797076,15841.2612359949,976.329833984375,3969.36733543794,2284.22850484956,846.785538068015,633.551741670682,233.160574151022,198.670394284335,203.414154020949,97.8736470458185,96.6504595850275,450.049782719552,161.567123566919,274.333279365994,217.10289545039,265.240962963337,2685.90889287357,180.977225619081,88.8500294110243,1462.13763748034,956.747143631151,2338.25454108695,1188.01447522954,1250.43887614247,1594.47884066707,311.241072912198,1902.03847177709,163.585493506759,2015.37980964483,1838.57638129761,414.554218095035,94.3662144947658,1543.58202459728,1774.1986904555,260.50559523622,,886.773611071551,1498.27643678161,736.927499151542,20909.9590302806,282.97764170403,752.822503572388,350.221594962107,335.73593687831,83.6332514169638,163.311796064613,1672.41751530392,213.974087533974,676.805507110096,474.880214413036,205.56475020528,193.969084610953,124.200389257033,142.387253848167,134.05476840052,2764.47356483879,121.50831902883,53.2051866988581,247.526675505443,284.77757098584,1055.03624701098,3892.81857107699,1685.90010698784,1357.0106162201,549.493560414107,993.732722209078,545.513861689675,1570.00883112591,106.865601340262,201.023774667798,,108.723112442051,2877.39331402724,4023.99037772478,605.798144966488,483.017781668524,195.673640244051,476.056435058224,435.700085489518,466.077343674953,2256.77360387054,134.787422681957,959.153901867443,64.255497720391,177.562432424897,1000.53474079103,4262.03220640334,2182.69156931505,161.045318909692,126.54713082686,132.581523409564,2803.85304611765,4486.541208636,143.245722030305,287.470822426729,326.436007443045,156.859236934154,45.9854448702914,828.444704972702,373.212871726587,269.962165823141,305.47697280765,505.854419498816,337.4957740742,300.425115645811,228.479564944405,230.612382801595,164.203072566075,1206.50208704977,12098.2018753587,1235.14422497627,1375.32668139586,221.967697143555,288.708092484444,15.1178632326484,2467.80765504439,2618.53445937725,65.8050690424137,1848.09801532427,1713.14089313598,2170.99819416658,272.251263163163,166.280055859235,117.287226824734,3722.17913835061,2277.30372314314,19227.8894246608,2178.77508111808,1807.59162045429,108.127276326149,1208.10324720359,358.687331175362,113.567206414596,1017.15701970443,651.331374848625,153.93728254876,208.729579506696,438.990796969303,199.763575376063,1731.2095094382,544.71961987576,1905.18693540553,156.464603224698,1110.83269082498,2593.82296339752,1658.75873899995,3778.01977539063,43.4679672003763,321.996706619559,37852.9726190153,479.373226585893,904.118334125664,314.318146394326,2349.40645150289,328.484883920328,145.576540628849,516.531928636745,25528.412619483,2437.17517010845,9925.14071044684,447.643587819139,153.450784088184,74.3548708796131,684.62122774035,117.055701906744,117.055701906744,1654.21153546555,797.377066170904,155.566984755479,265.823194079933,1428.20328921427,20930.5821177758,166.1585179605,196.091718732954,196.091718732954,196.070860214793,110.889373779297,481.71875,3227.91678230659,2865.2448479366,270.830584796164,487.03612866309,342.077941894531,140.899873696781,168.621010199317,142.685102972499,349.470975414391,793.357738385111,217.269013478937,369.967082204625,675.221678074412,18325.7458111974,456.640627603398,99.9527652325075,1244.04125976563,2394.06811471055,1873.56777435421,3818.28825117968,186.826532111842,705.202527526694,450.244536476152,1055.01446687478,869.041067890497,238.647805313403,30062.0225050457,1201.58154213882,600.873475512673,910.422465960748,287.42547598963,294.145335319669
