year,Uganda,Nigeria,Rwanda,Senegal,Ethiopia,Algeria,"Egypt, Arab Rep.",South Africa,Morocco,Ghana,Brazil,Colombia,Paraguay,Guatemala,Haiti,Canada,United States,Chile,Argentina,Panama,Philippines,Bangladesh,India,Nepal,Pakistan,China,Singapore,Japan,Malaysia,Thailand,Hungary,Romania,Serbia,Bulgaria,Ukraine,Switzerland,Norway,Iceland,Denmark,Sweden,Oman,Jordan,Lebanon,Iraq,"Yemen, Rep.",United Arab Emirates,Israel,Bahrain,Qatar,Saudi Arabia,Australia,New Zealand,Palau,Kiribati,Marshall Islands,"Micronesia, Fed. Sts.",Nauru,Samoa,Solomon Islands,Tonga
1970,5.74455771307937,25.0072419293896,6.00142524647711,8.56204551455826,3.48272874063258,8.86265711007658,5.59851503851672,5.24866143118292,4.71346037515517,9.72347258708628,10.4,6.20779696127698,5.55342573311894,5.70788359811974,0.651153708034172,2.91871324193951,0.21660649819502,1.82896697019414,3.04564331917115,6.95922610008064,3.69248748654796,5.61985229282153,5.15722973718955,2.57599212685933,11.3534617181927,19.2999999967024,13.9420030031916,0.399050644662793,5.98653863031986,11.4079490662098,4.70000000000037,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,6.37740651942093,1.94330050548339,7.45814307458141,1.85600177862,6.4736739633765,13.8950964378378,8.29840885389549,-42.4511182157698,4.54435706401779,6.29349385992927,36.612377853309,7.30733553016547,1.60714285546935,10.0078516626193,52.5920942005017,7.17569474653776,-1.3976075997231,0.126339611580221,-2.29006002273755,2.30991167674838,2.30157453484256,2.89838710299509,13.5135136424393,-1.79701939002049,4.74126542034365
1971,5.74455771307937,14.237531556251,1.20664070130975,-0.140449439855544,6.5264761637235,-11.3317191682878,4.05734632653112,4.27893440296982,5.5968936595313,5.2161245570606,11.3429219931908,5.9607279462907,5.538151942856,5.58375454736793,6.48038050132288,4.01884493451227,3.29272245508689,9.4226862110563,5.65813108184925,9.61613758182463,5.38900841621259,-5.47948302722807,1.64293037527582,-1.19538330251048,0.468372548493363,7.0599999985365,12.4134371586342,4.6989920423419,10.0346605803438,4.89537376024299,6.19999999999972,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,4.07544243672315,5.67361118590561,13.0608376486118,3.1778216426269,0.944646233044594,0.898225100183055,8.29840885389549,-42.4511182157698,5.37455253303425,6.29349385992927,36.612377853309,10.9510709059369,1.60714285546935,10.0078516626193,15.229149289204,4.0005792969926,3.78545761922982,0.126339611580221,-2.29006002273755,2.30991167674838,2.30157453484256,2.89838710299509,13.5135136424393,-1.79701939002049,4.74126542034365
1972,5.74455771307937,3.36426203503635,0.263068266748533,6.38320891557467,4.22715958999223,27.423969480425,3.05568062514286,1.65482970884699,2.43723734665467,-2.48765540214929,11.9403481162508,7.66914754440097,6.63129747573396,7.33305162061406,0.977107758966667,5.51967006527914,5.25550195050253,-1.01994779412148,1.62841651825939,4.58281250323684,5.43038749392343,-13.9737287020561,-0.553301305344547,3.1178003639786,0.813406404584697,3.81000000021972,13.3155626083739,8.413547255176,9.38844499098961,4.27850803861051,6.0999999999994,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,3.20050860717652,5.33060485848208,6.17733443919177,3.79759815432928,2.28873877917178,9.82522415284279,8.29840885389549,-42.4511182157698,3.73530378696596,6.29349385992927,39.0796375886666,12.1465549312384,11.0720562276677,11.0793894825658,18.7850207545935,3.9104527931282,5.11910770948786,0.3413013392626,12.0792270711954,1.08184217262028,1.06691546739161,2.89838752650482,1.58730157852472,-1.79701939002049,4.74126542034365
1973,5.74455771307937,5.39276048395909,3.43808814067388,-5.58324010795549,5.10986950748801,3.81317629611722,3.50683016247268,4.57194474637271,3.55931083241548,2.8845841948016,13.9687217796782,6.72295496919133,7.30281290740682,6.78283433749129,4.75532209168918,6.72864138845117,5.64567976588816,-5.02924835602595,2.81175403849035,5.36431021404604,8.78200912237088,3.32568019881434,3.29552113471652,-0.476536267743427,7.06426385694971,7.76000000084305,10.6030030171787,8.03259997495039,11.7010816119945,10.2364330148798,6.90000000000033,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,3.04990761044317,4.5329339514721,6.80600966908489,4.71949292401534,3.9679811477573,-14.2520578360136,8.29840885389549,-42.4511182157698,4.41875556494567,6.29349385992927,76.6201550367608,5.58746352962901,13.9240506555534,10.7848952141009,22.4951943533379,2.6195976089295,7.80027875284195,0.202024553629144,20.9098828890047,33.9227598520054,33.9300078411577,2.89838774607807,7.29166655440407,-1.79701939002049,4.74126542034365
1974,5.74455771307937,11.1606745454861,1.40982357375073,4.20077552585172,3.27365832432483,7.4949177045299,1.55893857170508,6.11112210372188,5.59604994440339,6.85251683220585,8.15393868457201,5.74575718912141,8.38152543650033,6.37502990286956,5.77988915170621,3.35777597165226,-0.540550186726477,2.3821493330876,5.5338043957736,2.44831956776,3.39460637850206,9.59195630039562,1.18533625466961,6.33359037226893,3.54019171278873,2.31000000294743,6.11740437109883,-1.22523982778432,8.31866197361978,4.46625338575453,5.89999999999986,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,1.45490803156592,3.92218170971906,5.70629217407806,-0.964267339614182,3.19819562268964,11.4988064646665,8.29840885389549,-42.4511182157698,16.1133673454638,6.29349385992927,14.4980412677649,6.47616136825275,8.47222224387403,5.93825287801289,16.0996096318296,4.10711278665762,5.99344029286503,0.105534658034443,45.3027533157077,15.3231418916795,15.3272774471001,2.89838720614779,-10.6796115697096,-1.79701939002049,4.74126542034365
1975,5.74455771307937,-5.22774755532083,-2.11382542445206,7.53566259858628,1.24613171483632,5.04534161267209,8.93914715890884,1.69543377931099,7.55822156113805,-12.4316290214597,5.16664908406321,2.32325528115796,6.85244471412953,1.94999082158344,1.12275449104284,1.54540334609872,-0.205619192613284,-12.9121010508781,-0.0284121037110907,1.74091943389571,5.45110286965478,-4.08821409181246,9.14991201570659,1.45647070933495,4.21141563146435,8.71999999748007,3.98873862550901,3.09157591622022,0.801068092192338,4.97040522766497,6.20000000000009,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,-7.283174537611,4.95210308007034,0.646155023304672,-1.40989955237659,2.55286268329218,24.4335027245109,8.29840885389549,-42.4511182157698,12.4906646751304,6.29349385992927,6.22740138862785,3.24281957604171,-8.83482715024641,5.87913245017724,-5.48816705856751,1.3357695075495,-1.73168300922669,0.0252666400617443,5.34441976886055,0.0602602050046528,0.0742880925754577,2.89838757333571,-3.80434788164912,-1.79701939002049,4.74126542034365
1976,5.74455771307937,9.04235172630212,19.5045771724679,8.92050370390294,0.148810316081565,8.38675648442262,13.2796894430741,2.24986032919334,10.8127813442855,-3.53018280627536,10.2571295347867,4.7283687345395,7.52594953142729,7.38726562476302,8.43883542963357,5.88927582682931,5.38803389552226,3.83258400458585,-2.01825151683394,1.66446135912921,8.77840333051334,5.66136120118878,1.66310363813034,4.3985361786365,5.15618958986124,-1.57000000165334,7.43716681814959,3.97498409121211,11.5634897772546,9.32681108178437,3.60000000000014,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,-1.40367602879266,5.82553386110416,5.95936746483147,5.99340198904102,1.05810485394231,20.5401229155617,8.29840885389549,-42.4511182157698,17.1751037344398,6.29349385992927,16.52685650611,0.322503146540981,30.476297435675,8.348912134635,15.2236086874074,2.5884380278226,0.928812631617902,-0.0415240695017616,-26.768232358117,0.361333947705901,0.35632318115853,-2.8167473190676,9.32203391331603,-1.79701939002049,4.74126542034365
1977,5.74455771307937,6.02411784954167,1.99410948126506,-2.68290530487465,2.72568162583818,5.25858598646316,9.00304426675032,-0.0939791161255812,6.0591676788529,2.27410724169957,4.93432806978961,4.15850545346419,11.4940816019955,7.80922068405067,3.7081464367304,3.53482670608555,4.62418651704209,10.4446863789663,6.93414775653342,1.09402589445256,5.56297025151267,2.67305605004213,7.25476458760367,3.01697344206637,3.94769828741323,7.57000000138399,6.85244239382494,4.39033795032562,7.75305838033998,9.84346323531113,7.60000000000018,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,2.43365209836408,4.16071487447547,8.82227726239111,1.98543020408464,-1.59625857423545,1.00721834180912,8.29840885389549,-42.4511182157698,1.89995939450607,6.29349385992927,21.4393301703121,1.03529921271416,13.0176496171974,-7.30543318661844,5.89138015058994,3.59512457668694,-3.93633825159696,1.43010429284011,-4.61262962866989,2.43024226925175,2.4262143303918,-2.81674697227385,-0.775193740673188,-1.79701939002049,4.74126542034365
1978,5.74455771307937,-5.76415839390285,9.15084081575202,-3.95393126013779,2.74000633157128,9.21483570068075,8.62876764493188,3.01447977912923,2.23266338861872,8.47593560232171,4.96989768924738,8.4699008376688,12.0287299461216,4.99668981954586,6.20886353648547,3.73597637206475,5.53520647829761,7.70110360254226,-4.50612480201359,9.7926439248093,5.19238453027808,7.07383773259727,5.71253208869331,4.40574138937914,8.04853361937855,11.3259779878894,7.77718195422017,5.27194150290775,6.65389221500463,10.2957465349385,4.39999999999966,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,0.409083533148262,3.86935442889616,6.01671460457847,2.41699357541749,1.75154799420287,-3.69353109012729,14.6795660169677,-42.4511182157698,17.0569646646714,6.29349385992927,-1.58960331985861,5.55508728903857,3.8622685992858,8.863366336075,0.172332485236709,0.893490698041518,0.318542245560167,-0.488594888107514,1.05959352122285,5.62390414590249,5.64020918447967,-2.81674748221556,6.24999996598103,-1.79701939002049,4.74126542034365
1979,5.74455771307937,6.75943093519176,11.8699080379505,7.00168561322543,-1.1007636942545,7.47782655144202,4.54768962839718,3.79051926405782,4.79378720493398,-2.51494141959301,6.7595601220408,5.37911898820207,11.862146971295,4.71345609171885,7.5604214016743,3.72519941490059,3.16598822881279,8.41830468717784,10.2227634638681,4.51475107286734,5.59557107591131,4.80163460054837,-5.23818270446218,2.36887779523897,3.75843556852186,7.59132468000874,9.55444873972347,5.48404183248661,9.34909993075928,5.37176651254237,2.70000000000013,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,2.49151236138555,4.37250644905167,4.86058235616294,4.05329975289474,3.84000354661758,4.33174153321039,20.8029092647022,-42.4511182157698,20.8692554328465,6.29349385992927,20.9235730768488,6.20781574766657,3.46926802729132,5.22773574019966,10.9639109389999,4.0504187128889,2.19162859226809,-0.374146925110423,-11.584994159295,2.1353285160797,2.11922371015503,-2.81674727483777,10.9090919597421,-1.79701939002049,4.74126542034365
1980,5.74455771307937,4.20483104427296,8.95161232959185,3.98776197168547,6.4241661640158,0.790606971852654,10.0113290379907,6.62058342724157,3.64216481334074,0.471695943172108,9.19999999999976,4.08735367550767,11.712145943448,3.75997816033124,7.37468791939079,2.17719916021221,-0.256775732470302,7.98662075705927,1.51878394990179,13.0844817338517,5.20071107911187,0.819141868916631,6.7358215288198,-2.31939420500922,10.2157040372755,7.83414501591251,10.1133721068475,2.817591207616,7.44182677934407,5.17354100571934,0.200000000000671,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,4.6019773638462,4.5642429885892,5.74792071441759,-0.751429990822288,1.69997142075661,6.0354441115762,11.1848464618952,-42.4511182157698,24.7537268463936,6.29349385992927,23.8747749106529,1.67044162151998,2.58027926574829,-1.01642177991292,5.79763029658922,3.03565589087171,1.28416839574439,-0.374144776817957,-1.0793657199724,-7.19522267447481,-7.19641118821309,-2.81674687485041,-6.19307884148303,-1.79701939002049,4.74126542034365
1981,5.74455771307937,-13.1278804850513,5.43619947877278,5.18022967002236,4.38154812543483,2.99999608841746,7.3485538963286,5.36079105964045,-1.7434349305055,-3.50306694696705,-4.24999999999956,2.27687274512178,9.17045884942912,0.646858610432233,-2.85270971115165,3.41506525537372,2.53770126730302,6.52537036641596,-5.18978914135593,9.20680945047272,3.42220873753665,7.23394369489792,6.00620362601497,8.34197413529236,7.92076357199696,5.11276109060974,10.8159232986752,4.26062449346863,6.94210420118173,5.90686776303639,2.86674495956201,-12.9182107298211,6.16496191380251,4.9001618599853,2.56646326960379,1.60133572686854,1.59834392279892,4.26500712799384,-0.740986429360234,0.454830419135106,17.0470783890376,17.1787174397625,-42.4511182157698,-0.728727509463553,6.29349385992927,4.65917667398332,5.33992679501895,-5.31669735282949,0.900972101319212,2.98277483519117,3.33996423845188,4.65535308739251,-0.374146950588923,6.12219427064029,6.43651281900321,9.72372488530095,-2.8167473271094,-9.02912233689747,-1.79701939002049,4.74126542034365
1982,5.74455771307937,-6.80338881534813,1.8108464472071,8.01038437134387,0.916013856738189,6.40000411483896,9.90717113397825,-0.383419108375435,8.95737202254297,-6.92365041055389,0.829999999999529,0.948420786604515,-1.39761771803515,-3.53008900954855,-3.56374522434297,-3.16615026657753,-1.80301378770601,-11.0143050601564,-0.735659159103619,5.34845643566845,3.69840609851109,2.13432783577548,3.47573323969961,3.7793746536255,6.53748679998847,9.01711391381903,7.10214484891354,3.27974274286728,5.94315245801018,5.35234875066743,2.84108854244892,-12.9182107298211,6.16496191380251,2.3345655917154,2.56646326960379,-1.30941745531238,0.235322431843414,2.15456625683157,3.89211250035845,1.24866469464516,11.5698374015513,7.02594338703244,-42.4511182157698,3.43397803057938,6.29349385992927,-6.7193161856808,2.08249996565569,-7.55621771215937,-6.87449413863621,-16.1091047785929,3.32538571540215,0.929627116137951,-0.374149391627256,-1.09015193891933,4.8312289320168,-2.62106412121126,-2.81674700962992,-0.960514107149763,-1.66956554612035,4.74126542034365
1983,5.74455771307937,-10.9240850339387,5.98034993449889,-5.64746028114288,8.23500571913686,5.40000302451797,5.09440684048046,-1.84655774595063,1.38656957735846,-4.56373750458945,-2.92999999999996,1.57395603843689,-3.0426178847186,-2.57209144433914,0.908181461269791,2.56225359813259,4.58379098591793,-5.01742052542428,4.34909327926756,-4.49136434329135,1.89695178959097,3.88104639980884,7.28889290305703,-2.97740585726358,6.77837833870171,10.7702025065737,8.55448210614414,3.63019857224671,6.25223081092673,5.58420246919084,0.722965871831136,-12.9182107298211,6.16496191380251,3.43030591387084,2.56646326960379,0.639079559594123,3.97300738250756,-2.15116169962849,2.65480394043318,1.9006386651689,16.6666707336558,-2.21973855445965,-42.4511182157698,-13.0733124034891,6.29349385992927,-4.74582069985286,3.35910157761867,6.37637679964371,-1.82516541508235,-10.9934716733491,-2.22435122536369,3.49131282116136,1.9320085788837,-9.77794175437276,15.5080039135055,1.9299968371346,-2.81674720713856,0.431035957397555,3.89059164106411,1.98240271299422
1984,-0.344676680158472,-1.11562321716823,-4.24077327763513,3.93584244306339,-2.84802145221472,5.59999652938126,9.74576271171259,5.09915163001477,6.41838632129115,8.64756945671597,5.39999999999988,3.35068373940706,2.81659944601458,0.496697752643456,0.300917036236442,5.89856942508391,7.23645315874113,4.10368323923242,1.57073870182023,2.70947377521715,-7.0393782012259,4.80331001525171,3.82073785610604,9.68113001572144,5.06520560476402,15.1915400236007,8.79228623912256,4.41088015361535,7.76179012218883,5.75243025148993,2.65804768265923,-12.9182107298211,6.16496191380251,3.3964436219225,2.56646326960379,3.00845639299246,6.05238136645431,4.12911824045598,4.33934503062636,4.2295352847235,16.7115939832524,4.29168776522455,-42.4511182157698,-1.48524169735188,6.29349385992927,4.01695127951223,0.933213675786021,5.00364604500794,4.65773766871789,-4.00746352458131,4.59374363846101,4.79339838543062,4.62199697543375,13.9184874692011,3.8660250433562,-3.95249848429533,-2.8167474093156,1.28755814292656,0.170200301592118,1.73839202111998
1985,-3.30638000677493,5.91302745911383,4.40274833269658,3.46308446515194,-11.1443529779265,3.69999725488672,5.79150579142357,-1.21154088240387,6.00765207144033,5.09161727201138,7.85000000000042,3.1071061957296,4.5231356783092,-0.609338955584263,0.603631294369663,4.73768079281562,4.1695753468006,4.00991620253292,-5.18902435343904,4.94223364743267,-6.85837720864683,3.34201465416713,5.25429922311382,6.14490523732366,7.59211469875896,13.4306775204146,-0.622701650113157,5.15980790471274,-1.02525025342071,4.64724035659331,-0.253067484662509,-12.9182107298211,6.16496191380251,2.68344074070694,2.56646326960379,3.67359587310645,5.55340492253016,3.29284133535279,4.15308383229269,2.16037373742284,14.0071971120206,-2.70694716427624,-42.4511182157698,1.45389626285959,6.29349385992927,-3.59447651738608,4.03694032911493,-4.75826853805708,-2.12017026614552,-7.21181152371193,5.27845501291684,1.61522916937464,5.43650625811065,-13.2401226513068,-6.25729173068993,16.5506760705722,-2.81674685264881,3.91949640266225,-3.13232290871807,6.55846354534968
1986,0.390086943062727,0.0609452742067873,5.47213748768883,3.12698554897204,9.6616123612221,0.400001002799627,4.74452554738158,0.0178492401652193,9.27110576948627,5.19916067974877,7.48999999999982,5.82407613745866,4.96483566571362,0.143049595525113,-0.497504788372368,2.12148084096071,3.46265505318908,5.37769232259149,6.15337706275693,3.56778822646233,3.51068403005506,4.17338255900151,4.77656416847516,4.56565054565317,5.50165366386253,8.94996176439109,1.34281041445436,3.29404761337059,1.24059492750688,5.53382776724771,1.53494882486964,-12.9182107298211,6.16496191380251,4.20760200326254,2.56646326960379,1.85863271687793,4.0421122334956,6.27054196883323,4.73340610900681,2.69132317319101,2.00215978258038,5.5046342418638,-42.4511182157698,4.64759057416617,6.29349385992927,-14.9581365646216,4.19014454467927,1.18299391598448,5.33578656744929,1.00813760909659,3.96632897039611,2.70546700687471,5.4365064908106,-2.4657236254406,24.5424987637753,7.97934730131369,-2.81674733898079,5.50457826286599,-0.201430169017229,2.11866086493171
